"nctid","field","term","domain","omopConceptID","snomedConceptID","conceptName","match_socre","CTgovText","start_date","completion_date","enrollment","bucket","bucketConceptName"
"NCT00197275","condition_field","Haemophilus Influenzae Type b","Condition","46273753","709410003","Haemophilus influenzae type b infection","0.8911173343658447","Haemophilus Influenzae Type b","February 2006","November 2006","800","Infections and Infectious Diseases","Infectious disease"
"NCT00197275","condition_field","Whole Cell Pertussis","Condition","257778","27836007","Pertussis","0.7164642214775085","Whole Cell Pertussis","February 2006","November 2006","800","Pulmonary/Respiratory Diseases || Infections and Infectious Diseases","Respiratory finding || Infectious disease"
"NCT00197275","condition_field","Diphtheria","Condition","4265179","397430003","Diphtheria due to Corynebacterium diphtheriae","1.0","Diphtheria","February 2006","November 2006","800","Infections and Infectious Diseases","Infectious disease"
"NCT00197288","condition_field","Influenza","Condition","4266367","6142004","Influenza","1.0","Influenza","October 2005","June 2006","1847","Pulmonary/Respiratory Diseases || Infections and Infectious Diseases","Respiratory finding || Infectious disease"
"NCT00224471","condition_field","Herpes Simplex","Condition","444429","88594005","Herpes simplex","1.0","Herpes Simplex","December 2003","January 2006","671","Infections and Infectious Diseases","Infectious disease"
"NCT00224523","condition_field","Perennial Allergic Rhinitis","Condition","40486433","446096008","Perennial allergic rhinitis","0.995634138584137","Perennial Allergic Rhinitis","September 2005","February 2007","125","Otolaryngology || Pulmonary/Respiratory Diseases || Immunology","Ear, nose and throat finding || Respiratory finding || Disorder of immune function"
"NCT00225823","condition_field","Seasonal Allergic Rhinitis","Condition","4280726","367498001","Seasonal allergic rhinitis","0.9997063875198364","Seasonal Allergic Rhinitis","May 2005","August 2005","288","Otolaryngology || Pulmonary/Respiratory Diseases || Immunology","Ear, nose and throat finding || Respiratory finding || Disorder of immune function"
"NCT00225862","condition_field","Restless Legs Syndrome","Condition","73754","32914008","Restless legs","0.994560182094574","Restless Legs Syndrome","January 2005","December 2005","140","Sleep","Finding related to sleep"
"NCT00226499","condition_field","Varicella","Condition","434272","38907003","Varicella","1.0","Varicella","September 1, 2005","October 12, 2006","5803","Infections and Infectious Diseases","Infectious disease"
"NCT00226499","condition_field","Chickenpox Vaccines","Condition","434272","38907003","Varicella","0.8763977885246277","Chickenpox Vaccines","September 1, 2005","October 12, 2006","5803","Infections and Infectious Diseases","Infectious disease"
"NCT00227422","condition_field","Meningococcal Infections","Condition","436621","23511006","Meningococcal infectious disease","0.9945331811904907","Meningococcal Infections","June 2005","November 2005","324","Infections and Infectious Diseases","Infectious disease"
"NCT00228917","condition_field","Whole Cell Pertussis","Condition","257778","27836007","Pertussis","0.7164642214775085","Whole Cell Pertussis","June 16, 2005","January 20, 2006","798","Pulmonary/Respiratory Diseases || Infections and Infectious Diseases","Respiratory finding || Infectious disease"
"NCT00228917","condition_field","Tetanus","Condition","435740","76902006","Tetanus","1.0","Tetanus","June 16, 2005","January 20, 2006","798","Infections and Infectious Diseases || Neurology","Infectious disease || Disorder of nervous system"
"NCT00228917","condition_field","Hepatitis B","Condition","4281232","66071002","Type B viral hepatitis","0.9972655177116394","Hepatitis B","June 16, 2005","January 20, 2006","798","Infections and Infectious Diseases || Hepatology || Gastroenterology","Infectious disease || Liver finding || Digestive system finding"
"NCT00228917","condition_field","Diphtheria","Condition","4265179","397430003","Diphtheria due to Corynebacterium diphtheriae","1.0","Diphtheria","June 16, 2005","January 20, 2006","798","Infections and Infectious Diseases","Infectious disease"
"NCT00228917","condition_field","Haemophilus Influenzae Type b","Condition","46273753","709410003","Haemophilus influenzae type b infection","0.8911173343658447","Haemophilus Influenzae Type b","June 16, 2005","January 20, 2006","798","Infections and Infectious Diseases","Infectious disease"
"NCT00228917","condition_field","Diphtheria-Tetanus-Pertussis-Hepatitis B-Haemophilus Influenzae Type b-Neisseria Meningitidis Vaccin","Condition","437538","192643004","Haemophilus meningitis","0.5958255529403687","Diphtheria-Tetanus-Pertussis-Hepatitis B-Haemophilus Influenzae Type b-Neisseria Meningitidis Vaccin","June 16, 2005","January 20, 2006","798","Infections and Infectious Diseases || Neurology","Infectious disease || Disorder of nervous system"
"NCT00231413","condition_field","Papillomavirus Infections","Condition","441788","240532009","Human papilloma virus infection","1.0","Papillomavirus Infections","March 4, 2005","March 27, 2006","383","Infections and Infectious Diseases","Infectious disease"
"NCT00232596","condition_field","Seizures","Condition","377091","91175000","Seizure","1.0","Seizures","September 2005","January 2008","306","Neurology","Neurological finding"
"NCT00235755","condition_field","Seizures","Condition","377091","91175000","Seizure","1.0","Seizures","December 2005","April 2008","539","Neurology","Neurological finding"
"NCT00240500","condition_field","Hepatitis B","Condition","4281232","66071002","Type B viral hepatitis","0.9972655177116394","Hepatitis B","October 2003","November 2007","109","Infections and Infectious Diseases || Hepatology || Gastroenterology","Infectious disease || Liver finding || Digestive system finding"
"NCT00240539","condition_field","Hepatitis B","Condition","4281232","66071002","Type B viral hepatitis","0.9972655177116394","Hepatitis B","October 2003","July 2008","36","Infections and Infectious Diseases || Hepatology || Gastroenterology","Infectious disease || Liver finding || Digestive system finding"
"NCT00240565","condition_field","Non-Hodgkin Lymphoma","Condition","4038838","118601006","Non-Hodgkin's lymphoma (clinical)","0.9975521564483643","Non-Hodgkin Lymphoma","April 2004","September 2011","93","Oncology","Neoplastic disease"
"NCT00240617","condition_field","Migraine Disorders","Condition","318736","37796009","Migraine","1.0","Migraine Disorders","October 2005","June 2006","623","Pain || Neurology || Cardiology/Vascular Diseases","Pain || Neurological finding || Cardiovascular finding"
"NCT00240994","condition_field","Chronic Kidney Failure","Condition","198185","90688005","Chronic renal failure","1.0","Chronic Kidney Failure","January 2005","November 2009","35","Nephrology || Urology","Kidney finding || Urinary system finding"
"NCT00240994","condition_field","Kidney Transplantation","Condition","42539502","737295003","Transplanted kidney present","0.8816602230072021","Kidney Transplantation","January 2005","November 2009","35","Nephrology || Urology || Miscellanea","Kidney finding || Urinary system finding || Transplant present"
"NCT00240994","condition_field","Immunosuppression","Condition","4242843","38013005","Immunosuppression","1.0","Immunosuppression","January 2005","November 2009","35","Immunology","Immune system finding"
"NCT00241644","condition_field","Rotavirus Infections","Condition","4087290","18624000","Disease due to Rotavirus","1.0","Rotavirus Infections","October 2005","June 2008","2089","Infections and Infectious Diseases","Infectious disease"
"NCT00250276","condition_field","Papillomavirus Infections","Condition","441788","240532009","Human papilloma virus infection","1.0","Papillomavirus Infections","October 28, 2005","March 1, 2007","798","Infections and Infectious Diseases","Infectious disease"
"NCT00250276","condition_field","Papillomavirus Vaccines","Condition","441788","240532009","Human papilloma virus infection","0.8281324505805969","Papillomavirus Vaccines","October 28, 2005","March 1, 2007","798","Infections and Infectious Diseases","Infectious disease"
"NCT00256854","condition_field","Restless Legs Syndrome","Condition","73754","32914008","Restless legs","0.994560182094574","Restless Legs Syndrome","November 14, 2005","September 21, 2006","135","Sleep","Finding related to sleep"
"NCT00256854","condition_field","Restless Legs Syndrome (RLS)","Condition","73754","32914008","Restless legs","0.9799891114234924","Restless Legs Syndrome (RLS)","November 14, 2005","September 21, 2006","135","Sleep","Finding related to sleep"
"NCT00256867","condition_field","Type 2 Diabetes Mellitus","Condition","201826","44054006","Type 2 diabetes mellitus","1.0","Type 2 Diabetes Mellitus","August 18, 2005","October 31, 2006","369","Metabolism and Nutrition || Endocrinology","Metabolic disease || Disorder of endocrine system"
"NCT00256893","condition_field","Primary Fibromyalgia Syndrome","Condition","4316217","95417003","Primary fibromyalgia syndrome","0.9900060296058655","Primary Fibromyalgia Syndrome","November 2004","July 2005","164","Pain || Rheumatology || Neurology || Orthopedics","Pain || Fibromyalgia || Neurological finding || Musculoskeletal finding"
"NCT00258700","condition_field","Haemophilus Influenzae Type b","Condition","46273753","709410003","Haemophilus influenzae type b infection","0.8911173343658447","Haemophilus Influenzae Type b","February 2005","July 2006","478","Infections and Infectious Diseases","Infectious disease"
"NCT00258700","condition_field","Neisseria Meningitidis","Condition","37208075","17872004","Neisseria meningitidis not isolated","0.8087881207466125","Neisseria Meningitidis","February 2005","July 2006","478","",""
"NCT00263653","condition_field","Haemophilus Influenzae Type b","Condition","46273753","709410003","Haemophilus influenzae type b infection","0.8911173343658447","Haemophilus Influenzae Type b","March 2005","September 2005","297","Infections and Infectious Diseases","Infectious disease"
"NCT00263653","condition_field","Neisseria Meningitidis","Condition","37208075","17872004","Neisseria meningitidis not isolated","0.8087881207466125","Neisseria Meningitidis","March 2005","September 2005","297","",""
"NCT00263666","condition_field","Rotavirus Infections","Condition","4087290","18624000","Disease due to Rotavirus","1.0","Rotavirus Infections","March 16, 2005","February 13, 2008","100","Infections and Infectious Diseases","Infectious disease"
"NCT00263679","condition_field","Acellular Pertussis","Condition","257778","27836007","Pertussis","0.697033703327179","Acellular Pertussis","November 2003","October 2004","321","Pulmonary/Respiratory Diseases || Infections and Infectious Diseases","Respiratory finding || Infectious disease"
"NCT00263679","condition_field","Diphtheria","Condition","4265179","397430003","Diphtheria due to Corynebacterium diphtheriae","1.0","Diphtheria","November 2003","October 2004","321","Infections and Infectious Diseases","Infectious disease"
"NCT00263679","condition_field","Tetanus","Condition","435740","76902006","Tetanus","1.0","Tetanus","November 2003","October 2004","321","Infections and Infectious Diseases || Neurology","Infectious disease || Disorder of nervous system"
"NCT00263692","condition_field","Diphtheria","Condition","4265179","397430003","Diphtheria due to Corynebacterium diphtheriae","1.0","Diphtheria","November 2002","September 2004","401","Infections and Infectious Diseases","Infectious disease"
